ATM ID,State_Name,ATM_City,Terminal_Location,date,No of Withdrawals,Total Amount Dispensed
ATM1075,Telangana,Warangal,College Campus,2026-04-19,153,247405
ATM1075,Telangana,Warangal,College Campus,2026-04-20,88,190152
ATM1075,Telangana,Warangal,College Campus,2026-04-21,126,231371
ATM1075,Telangana,Warangal,College Campus,2026-04-22,67,187595
ATM1075,Telangana,Warangal,College Campus,2026-04-23,76,188716
ATM1075,Telangana,Warangal,College Campus,2026-04-24,76,195578
ATM1075,Telangana,Warangal,College Campus,2026-04-25,96,235192
ATM1075,Telangana,Warangal,College Campus,2026-04-26,100,245356
ATM1075,Telangana,Warangal,College Campus,2026-04-27,88,197564
ATM1075,Telangana,Warangal,College Campus,2026-04-28,102,191078
ATM1075,Telangana,Warangal,College Campus,2026-04-29,101,218273
ATM1075,Telangana,Warangal,College Campus,2026-04-30,73,207498
ATM1075,Telangana,Warangal,College Campus,2026-05-01,80,238948
ATM1075,Telangana,Warangal,College Campus,2026-05-02,149,244886
ATM1075,Telangana,Warangal,College Campus,2026-05-03,89,257463
ATM1075,Telangana,Warangal,College Campus,2026-05-04,72,206192
ATM1075,Telangana,Warangal,College Campus,2026-05-05,115,196572
ATM1075,Telangana,Warangal,College Campus,2026-05-06,86,217148
ATM1075,Telangana,Warangal,College Campus,2026-05-07,101,176883
ATM1075,Telangana,Warangal,College Campus,2026-05-08,100,166751
ATM1075,Telangana,Warangal,College Campus,2026-05-09,90,268490
ATM1075,Telangana,Warangal,College Campus,2026-05-10,101,249361
ATM1075,Telangana,Warangal,College Campus,2026-05-11,83,212320
ATM1075,Telangana,Warangal,College Campus,2026-05-12,76,214885
ATM1075,Telangana,Warangal,College Campus,2026-05-13,74,203000
ATM1075,Telangana,Warangal,College Campus,2026-05-14,85,213163
ATM1075,Telangana,Warangal,College Campus,2026-05-15,96,188634
ATM1075,Telangana,Warangal,College Campus,2026-05-16,103,254102
ATM1075,Telangana,Warangal,College Campus,2026-05-17,89,249347
ATM1075,Telangana,Warangal,College Campus,2026-05-18,75,205382
ATM1075,Telangana,Warangal,College Campus,2026-05-19,91,200054
ATM1075,Telangana,Warangal,College Campus,2026-05-20,92,210010
ATM1075,Telangana,Warangal,College Campus,2026-05-21,77,209088
ATM1075,Telangana,Warangal,College Campus,2026-05-22,86,221240
ATM1075,Telangana,Warangal,College Campus,2026-05-23,88,234103
ATM1075,Telangana,Warangal,College Campus,2026-05-24,102,242987
ATM1075,Telangana,Warangal,College Campus,2026-05-25,85,206586
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-16,58,154307
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-17,77,192716
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-18,77,207058
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-19,94,237092
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-20,110,192924
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-21,72,169200
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-22,103,202093
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-23,96,188753
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-24,67,180280
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-25,134,263972
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-26,103,246794
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-27,64,166311
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-28,58,173630
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-29,103,206112
ATM1076,Kerala,Kochi,Petrol Bunk,2026-04-30,75,179854
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-01,91,180901
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-02,88,211168
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-03,76,225005
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-04,86,197585
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-05,69,173897
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-06,106,200919
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-07,64,170561
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-08,80,173569
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-09,116,204731
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-10,119,210810
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-11,100,195381
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-12,80,160642
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-13,61,170240
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-14,87,207981
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-15,77,201333
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-16,112,229523
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-17,76,225377
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-18,106,208268
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-19,59,178620
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-20,122,208121
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-21,71,173439
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-22,132,207226
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-23,103,251722
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-24,86,237149
ATM1076,Kerala,Kochi,Petrol Bunk,2026-05-25,125,193089
ATM1077,Delhi,New Delhi,IT Park,2026-04-16,67,180792
ATM1077,Delhi,New Delhi,IT Park,2026-04-17,97,190818
ATM1077,Delhi,New Delhi,IT Park,2026-04-18,115,241669
ATM1077,Delhi,New Delhi,IT Park,2026-04-19,110,254515
ATM1077,Delhi,New Delhi,IT Park,2026-04-20,116,212242
ATM1077,Delhi,New Delhi,IT Park,2026-04-21,134,204545
ATM1077,Delhi,New Delhi,IT Park,2026-04-22,78,185193
ATM1077,Delhi,New Delhi,IT Park,2026-04-23,90,191458
ATM1077,Delhi,New Delhi,IT Park,2026-04-24,124,202933
ATM1077,Delhi,New Delhi,IT Park,2026-04-25,118,247880
ATM1077,Delhi,New Delhi,IT Park,2026-04-26,74,218638
ATM1077,Delhi,New Delhi,IT Park,2026-04-27,83,175690
ATM1077,Delhi,New Delhi,IT Park,2026-04-28,81,191424
ATM1077,Delhi,New Delhi,IT Park,2026-04-29,124,210181
ATM1077,Delhi,New Delhi,IT Park,2026-04-30,73,190890
ATM1077,Delhi,New Delhi,IT Park,2026-05-01,144,218920
ATM1077,Delhi,New Delhi,IT Park,2026-05-02,160,244155
ATM1077,Delhi,New Delhi,IT Park,2026-05-03,121,259390
ATM1077,Delhi,New Delhi,IT Park,2026-05-04,143,236012
ATM1077,Delhi,New Delhi,IT Park,2026-05-05,91,213399
ATM1077,Delhi,New Delhi,IT Park,2026-05-06,91,215546
ATM1077,Delhi,New Delhi,IT Park,2026-05-07,84,219640
ATM1077,Delhi,New Delhi,IT Park,2026-05-08,96,186753
ATM1077,Delhi,New Delhi,IT Park,2026-05-09,102,269872
ATM1077,Delhi,New Delhi,IT Park,2026-05-10,117,253186
ATM1077,Delhi,New Delhi,IT Park,2026-05-11,110,179127
ATM1077,Delhi,New Delhi,IT Park,2026-05-12,115,197864
ATM1077,Delhi,New Delhi,IT Park,2026-05-13,70,186189
ATM1077,Delhi,New Delhi,IT Park,2026-05-14,58,164224
ATM1077,Delhi,New Delhi,IT Park,2026-05-15,115,194630
ATM1077,Delhi,New Delhi,IT Park,2026-05-16,104,254080
ATM1077,Delhi,New Delhi,IT Park,2026-05-17,82,241915
ATM1077,Delhi,New Delhi,IT Park,2026-05-18,96,185521
ATM1077,Delhi,New Delhi,IT Park,2026-05-19,90,154078
ATM1077,Delhi,New Delhi,IT Park,2026-05-20,80,200738
ATM1077,Delhi,New Delhi,IT Park,2026-05-21,80,168562
ATM1077,Delhi,New Delhi,IT Park,2026-05-22,97,185601
ATM1077,Delhi,New Delhi,IT Park,2026-05-23,83,222436
ATM1077,Delhi,New Delhi,IT Park,2026-05-24,101,263279
ATM1077,Delhi,New Delhi,IT Park,2026-05-25,67,190354
ATM1078,Kerala,Kochi,Market Area,2026-04-16,136,368695
ATM1078,Kerala,Kochi,Market Area,2026-04-17,125,345336
ATM1078,Kerala,Kochi,Market Area,2026-04-18,225,401130
ATM1078,Kerala,Kochi,Market Area,2026-04-19,270,431945
ATM1078,Kerala,Kochi,Market Area,2026-04-20,120,331748
ATM1078,Kerala,Kochi,Market Area,2026-04-21,119,308648
ATM1078,Kerala,Kochi,Market Area,2026-04-22,197,322520
ATM1078,Kerala,Kochi,Market Area,2026-04-23,121,332265
ATM1078,Kerala,Kochi,Market Area,2026-04-24,150,330041
ATM1078,Kerala,Kochi,Market Area,2026-04-25,228,427495
ATM1078,Kerala,Kochi,Market Area,2026-04-26,189,436642
ATM1078,Kerala,Kochi,Market Area,2026-04-27,164,315461
ATM1078,Kerala,Kochi,Market Area,2026-04-28,122,357805
ATM1078,Kerala,Kochi,Market Area,2026-04-29,126,324235
ATM1078,Kerala,Kochi,Market Area,2026-04-30,180,354286
ATM1078,Kerala,Kochi,Market Area,2026-05-01,113,313041
ATM1078,Kerala,Kochi,Market Area,2026-05-02,159,414146
ATM1078,Kerala,Kochi,Market Area,2026-05-03,227,415239
ATM1078,Kerala,Kochi,Market Area,2026-05-04,106,320085
ATM1078,Kerala,Kochi,Market Area,2026-05-05,229,346458
ATM1078,Kerala,Kochi,Market Area,2026-05-06,122,343797
ATM1078,Kerala,Kochi,Market Area,2026-05-07,214,330773
ATM1078,Kerala,Kochi,Market Area,2026-05-08,110,328031
ATM1078,Kerala,Kochi,Market Area,2026-05-09,254,400482
ATM1078,Kerala,Kochi,Market Area,2026-05-10,189,411934
ATM1078,Kerala,Kochi,Market Area,2026-05-11,176,336804
ATM1078,Kerala,Kochi,Market Area,2026-05-12,147,322102
ATM1078,Kerala,Kochi,Market Area,2026-05-13,146,313584
ATM1078,Kerala,Kochi,Market Area,2026-05-14,131,351551
ATM1078,Kerala,Kochi,Market Area,2026-05-15,164,307266
ATM1078,Kerala,Kochi,Market Area,2026-05-16,147,399877
ATM1078,Kerala,Kochi,Market Area,2026-05-17,147,412373
ATM1078,Kerala,Kochi,Market Area,2026-05-18,111,319393
ATM1078,Kerala,Kochi,Market Area,2026-05-19,196,332615
ATM1078,Kerala,Kochi,Market Area,2026-05-20,128,342213
ATM1078,Kerala,Kochi,Market Area,2026-05-21,131,297959
ATM1078,Kerala,Kochi,Market Area,2026-05-22,114,317799
ATM1078,Kerala,Kochi,Market Area,2026-05-23,178,386335
ATM1078,Kerala,Kochi,Market Area,2026-05-24,193,415242
ATM1078,Kerala,Kochi,Market Area,2026-05-25,186,332175
ATM1079,Gujarat,Surat,Hospital,2026-04-16,150,333736
ATM1079,Gujarat,Surat,Hospital,2026-04-17,121,321034
ATM1079,Gujarat,Surat,Hospital,2026-04-18,265,407121
ATM1079,Gujarat,Surat,Hospital,2026-04-19,164,396675
ATM1079,Gujarat,Surat,Hospital,2026-04-20,162,320874
ATM1079,Gujarat,Surat,Hospital,2026-04-21,184,300299
ATM1079,Gujarat,Surat,Hospital,2026-04-22,174,306674
ATM1079,Gujarat,Surat,Hospital,2026-04-23,154,304020
ATM1079,Gujarat,Surat,Hospital,2026-04-24,175,314669
ATM1079,Gujarat,Surat,Hospital,2026-04-25,236,420240
ATM1079,Gujarat,Surat,Hospital,2026-04-26,175,425373
ATM1079,Gujarat,Surat,Hospital,2026-04-27,105,300122
ATM1079,Gujarat,Surat,Hospital,2026-04-28,119,300625
ATM1079,Gujarat,Surat,Hospital,2026-04-29,122,329519
ATM1079,Gujarat,Surat,Hospital,2026-04-30,175,320730
ATM1079,Gujarat,Surat,Hospital,2026-05-01,146,308801
ATM1079,Gujarat,Surat,Hospital,2026-05-02,241,398628
ATM1079,Gujarat,Surat,Hospital,2026-05-03,235,380592
ATM1079,Gujarat,Surat,Hospital,2026-05-04,131,282595
ATM1079,Gujarat,Surat,Hospital,2026-05-05,143,312693
ATM1079,Gujarat,Surat,Hospital,2026-05-06,194,344078
ATM1079,Gujarat,Surat,Hospital,2026-05-07,215,343133
ATM1079,Gujarat,Surat,Hospital,2026-05-08,117,328579
ATM1079,Gujarat,Surat,Hospital,2026-05-09,256,436269
ATM1079,Gujarat,Surat,Hospital,2026-05-10,225,410447
ATM1079,Gujarat,Surat,Hospital,2026-05-11,159,336724
ATM1079,Gujarat,Surat,Hospital,2026-05-12,180,318088
ATM1079,Gujarat,Surat,Hospital,2026-05-13,171,267724
ATM1079,Gujarat,Surat,Hospital,2026-05-14,172,304730
ATM1079,Gujarat,Surat,Hospital,2026-05-15,175,335836
ATM1079,Gujarat,Surat,Hospital,2026-05-16,148,411831
ATM1079,Gujarat,Surat,Hospital,2026-05-17,135,401897
ATM1079,Gujarat,Surat,Hospital,2026-05-18,159,341542
ATM1079,Gujarat,Surat,Hospital,2026-05-19,187,310040
ATM1079,Gujarat,Surat,Hospital,2026-05-20,131,337079
ATM1079,Gujarat,Surat,Hospital,2026-05-21,117,352203
ATM1079,Gujarat,Surat,Hospital,2026-05-22,108,310920
ATM1079,Gujarat,Surat,Hospital,2026-05-23,223,402265
ATM1079,Gujarat,Surat,Hospital,2026-05-24,269,416970
ATM1079,Gujarat,Surat,Hospital,2026-05-25,117,317201
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-16,97,279871
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-17,161,270938
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-18,165,305088
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-19,139,320723
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-20,144,300812
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-21,144,279545
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-22,86,250443
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-23,91,270793
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-24,97,265307
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-25,146,350807
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-26,210,327104
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-27,108,287695
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-28,133,259467
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-29,94,269760
ATM1080,Telangana,Hyderabad,Bus Stand,2026-04-30,97,260426
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-01,137,277055
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-02,120,358318
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-03,121,314634
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-04,120,259357
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-05,93,272502
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-06,94,255039
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-07,167,269747
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-08,137,255627
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-09,165,320110
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-10,143,337592
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-11,102,241082
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-12,85,254403
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-13,109,259442
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-14,98,263695
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-15,94,277029
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-16,118,327195
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-17,152,300867
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-18,116,276831
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-19,105,267998
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-20,117,251880
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-21,143,262290
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-22,94,265459
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-23,201,309557
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-24,150,318554
ATM1080,Telangana,Hyderabad,Bus Stand,2026-05-25,90,269303
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-16,121,290597
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-17,146,299413
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-18,176,356489
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-19,134,373247
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-20,118,305245
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-21,145,273131
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-22,115,286810
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-23,163,286983
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-24,113,307252
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-25,161,367581
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-26,204,345825
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-27,98,278963
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-28,106,286648
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-29,95,284436
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-04-30,156,302758
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-01,143,289142
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-02,165,364952
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-03,193,378899
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-04,131,299451
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-05,112,290982
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-06,116,310651
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-07,164,305281
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-08,174,295119
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-09,127,359553
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-10,185,386130
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-11,102,278608
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-12,181,288595
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-13,132,300460
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-14,150,285913
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-15,108,295258
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-16,165,367519
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-17,188,365178
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-18,202,321200
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-19,157,294585
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-20,183,292377
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-21,154,301441
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-22,181,293474
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-23,234,393051
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-24,207,385396
ATM1081,Andhra Pradesh,Vijayawada,Residential Area,2026-05-25,112,274485
ATM1082,Delhi,New Delhi,Railway Station,2026-04-16,191,440488
ATM1082,Delhi,New Delhi,Railway Station,2026-04-17,181,409277
ATM1082,Delhi,New Delhi,Railway Station,2026-04-18,213,508772
ATM1082,Delhi,New Delhi,Railway Station,2026-04-19,324,561616
ATM1082,Delhi,New Delhi,Railway Station,2026-04-20,183,451965
ATM1082,Delhi,New Delhi,Railway Station,2026-04-21,285,440328
ATM1082,Delhi,New Delhi,Railway Station,2026-04-22,204,431819
ATM1082,Delhi,New Delhi,Railway Station,2026-04-23,164,476285
ATM1082,Delhi,New Delhi,Railway Station,2026-04-24,193,449960
ATM1082,Delhi,New Delhi,Railway Station,2026-04-25,201,542620
ATM1082,Delhi,New Delhi,Railway Station,2026-04-26,307,572496
ATM1082,Delhi,New Delhi,Railway Station,2026-04-27,207,435130
ATM1082,Delhi,New Delhi,Railway Station,2026-04-28,211,457466
ATM1082,Delhi,New Delhi,Railway Station,2026-04-29,202,465492
ATM1082,Delhi,New Delhi,Railway Station,2026-04-30,166,425364
ATM1082,Delhi,New Delhi,Railway Station,2026-05-01,148,414611
ATM1082,Delhi,New Delhi,Railway Station,2026-05-02,337,545233
ATM1082,Delhi,New Delhi,Railway Station,2026-05-03,273,532915
ATM1082,Delhi,New Delhi,Railway Station,2026-05-04,273,415012
ATM1082,Delhi,New Delhi,Railway Station,2026-05-05,223,448477
ATM1082,Delhi,New Delhi,Railway Station,2026-05-06,258,423722
ATM1082,Delhi,New Delhi,Railway Station,2026-05-07,164,462579
ATM1082,Delhi,New Delhi,Railway Station,2026-05-08,229,455933
ATM1082,Delhi,New Delhi,Railway Station,2026-05-09,249,544732
ATM1082,Delhi,New Delhi,Railway Station,2026-05-10,316,547696
ATM1082,Delhi,New Delhi,Railway Station,2026-05-11,143,398837
ATM1082,Delhi,New Delhi,Railway Station,2026-05-12,157,411350
ATM1082,Delhi,New Delhi,Railway Station,2026-05-13,262,457066
ATM1082,Delhi,New Delhi,Railway Station,2026-05-14,218,394360
ATM1082,Delhi,New Delhi,Railway Station,2026-05-15,283,434267
ATM1082,Delhi,New Delhi,Railway Station,2026-05-16,266,565618
ATM1082,Delhi,New Delhi,Railway Station,2026-05-17,277,534881
ATM1082,Delhi,New Delhi,Railway Station,2026-05-18,204,442005
ATM1082,Delhi,New Delhi,Railway Station,2026-05-19,241,449053
ATM1082,Delhi,New Delhi,Railway Station,2026-05-20,171,425142
ATM1082,Delhi,New Delhi,Railway Station,2026-05-21,151,437522
ATM1082,Delhi,New Delhi,Railway Station,2026-05-22,176,449570
ATM1082,Delhi,New Delhi,Railway Station,2026-05-23,192,528945
ATM1082,Delhi,New Delhi,Railway Station,2026-05-24,199,528296
ATM1082,Delhi,New Delhi,Railway Station,2026-05-25,210,411507
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-16,85,212079
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-17,96,229566
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-18,111,268409
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-19,127,276346
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-20,73,180777
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-21,138,245282
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-22,135,217713
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-23,108,199939
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-24,71,193095
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-25,107,250472
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-26,97,278294
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-27,97,228751
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-28,80,207278
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-29,149,226195
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-04-30,76,191554
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-01,86,206805
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-02,98,254822
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-03,114,270150
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-04,92,193101
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-05,73,202823
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-06,138,208729
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-07,112,212916
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-08,83,190596
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-09,102,261045
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-10,101,240803
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-11,66,185879
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-12,141,231288
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-13,135,226517
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-14,84,213443
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-15,133,205536
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-16,113,271457
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-17,109,245402
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-18,111,207460
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-19,138,211081
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-20,76,176700
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-21,77,191029
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-22,91,190891
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-23,143,260863
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-24,153,281426
ATM1083,Tamil Nadu,Coimbatore,Residential Area,2026-05-25,98,186688
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-16,116,344167
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-17,204,323223
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-18,210,453408
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-19,222,418109
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-20,137,351036
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-21,130,353111
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-22,113,330436
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-23,166,334723
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-24,178,310802
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-25,161,426898
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-26,261,403935
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-27,116,348526
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-28,126,340655
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-29,135,322013
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-04-30,169,323729
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-01,191,319099
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-02,151,412198
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-03,170,411486
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-04,131,326884
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-05,204,360506
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-06,132,311114
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-07,114,335840
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-08,137,336981
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-09,144,430488
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-10,136,409419
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-11,185,316223
ATM1084,Andhra Pradesh,Visakhapatnam,Airport,2026-05-12,152,322160
